time,phase,predicted_emotion,predicted_emotion_2nd,sport
1700861253.0,1,3,13,Football
1700861256.0,1,7,11,Football
1700861257.0,1,0,4,Football
1700861257.0,1,26,13,Football
1700861259.0,1,27,3,Football
1700861261.0,1,1,10,Football
1700861264.0,1,7,6,Football
1700861264.0,1,9,3,Football
1700861268.0,1,3,10,Football
1700861269.0,1,27,10,Football
1700861270.0,1,27,0,Football
1700861271.0,1,27,4,Football
1700861272.0,1,27,10,Football
1700861276.0,1,1,2,Football
1700861282.0,1,7,27,Football
1700861286.0,1,27,3,Football
1700861292.0,1,25,2,Football
1700861294.0,1,3,9,Football
1700861294.0,1,7,27,Football
1700861294.0,1,10,27,Football
1700861304.0,1,3,2,Football
1700861305.0,1,7,6,Football
1700861311.0,1,1,17,Football
1700861312.0,1,27,7,Football
1700861312.0,1,27,25,Football
1700861320.0,1,27,3,Football
1700861322.0,1,26,13,Football
1700861324.0,1,1,27,Football
1700861324.0,1,0,27,Football
1700861326.0,1,3,26,Football
1700861328.0,1,2,27,Football
1700861329.0,1,9,27,Football
1700861334.0,1,3,10,Football
1700861339.0,1,1,17,Football
1700861341.0,1,27,3,Football
1700861342.0,1,27,4,Football
1700861344.0,1,6,10,Football
1700861345.0,1,27,20,Football
1700861346.0,1,27,20,Football
1700861349.0,1,27,25,Football
1700861355.0,1,22,27,Football
1700861362.0,1,27,10,Football
1700861365.0,1,1,3,Football
1700861367.0,1,27,9,Football
1700861368.0,1,1,27,Football
1700861370.0,1,27,4,Football
1700861381.0,1,26,9,Football
1700861390.0,1,27,9,Football
1700861391.0,1,27,4,Football
1700861398.0,1,0,22,Football
1700861399.0,1,27,4,Football
1700861401.0,1,9,3,Football
1700861403.0,1,25,27,Football
1700861404.0,1,3,26,Football
1700861410.0,1,27,9,Football
1700861411.0,1,27,20,Football
1700861413.0,1,27,4,Football
1700861422.0,1,14,22,Football
1700861443.0,1,6,9,Football
1700861462.0,1,27,24,Football
1700861485.0,1,7,27,Football
1700861574.0,1,3,10,Football
1700861627.0,1,27,3,Football
1700861656.0,1,27,10,Football
1700861704.0,1,1,3,Football
1700861714.0,1,0,27,Football
1700861725.0,1,9,26,Football
1700861771.0,1,27,5,Football
1700861790.0,1,27,7,Football
1700861816.0,1,20,27,Football
1700861844.0,1,27,17,Football
1700861859.0,1,2,3,Football
1700861877.0,1,7,27,Football
1700861889.0,1,7,6,Football
1700861981.0,1,25,9,Football
1700862013.0,1,27,3,Football
1700862114.0,1,22,27,Football
1700862181.0,1,27,4,Football
1700862191.0,1,27,15,Football
1700862366.0,1,9,20,Football
1700862389.0,1,27,14,Football
1700862394.0,1,27,0,Football
1700862515.0,1,27,4,Football
1700862527.0,1,3,27,Football
1700862555.0,1,0,4,Football
1700862591.0,1,7,6,Football
1700862696.0,1,22,27,Football
1700862735.0,1,0,20,Football
1700862751.0,1,27,17,Football
1700862762.0,1,27,25,Football
1700862777.0,1,27,0,Football
1700862779.0,1,9,22,Football
1700862784.0,1,3,7,Football
1700862801.0,1,3,22,Football
1700862818.0,1,27,4,Football
1700863152.0,1,7,20,Football
1700863227.0,1,22,0,Football
1700863288.0,1,1,27,Football
1700863329.0,1,27,6,Football
1700863431.0,1,27,6,Football
1700863431.0,1,27,9,Football
1700863432.0,1,10,27,Football
1700863468.0,1,17,27,Football
1700863528.0,1,6,27,Football
1700863601.0,1,27,22,Football
1700863679.0,1,3,1,Football
1700863785.0,1,3,9,Football
1700863831.0,1,27,0,Football
1700863851.0,1,7,27,Football
1700863887.0,1,1,7,Football
1700863905.0,1,7,6,Football
1700863937.0,1,26,13,Football
1700863939.0,1,26,27,Football
1700863950.0,1,7,6,Football
1700863962.0,1,27,22,Football
1700863970.0,1,27,0,Football
1700863997.0,1,1,27,Football
1700864008.0,1,7,27,Football
1700864028.0,1,18,0,Football
1700864033.0,1,3,27,Football
1700864067.0,1,27,25,Football
1700864174.0,1,1,27,Football
1700864214.0,1,27,17,Football
1700864298.0,1,27,7,Football
1700864310.0,1,27,7,Football
1700864326.0,1,10,9,Football
1700864401.0,1,27,0,Football
1700864607.0,1,14,19,Football
1700864650.0,1,3,9,Football
1700864667.0,1,18,0,Football
1700864673.0,1,27,7,Football
1700864758.0,1,3,9,Football
1700864758.0,1,6,7,Football
1700864801.0,1,27,3,Football
1700864812.0,1,27,7,Football
1700864827.0,1,27,17,Football
1700864828.0,1,3,1,Football
1700864836.0,1,27,25,Football
1700864841.0,1,27,2,Football
1700864873.0,1,2,27,Football
1700864874.0,1,2,27,Football
1700864875.0,1,2,27,Football
1700864878.0,1,2,3,Football
1700864903.0,1,27,10,Football
1700864903.0,1,27,7,Football
1700864915.0,1,27,22,Football
1700864917.0,1,27,4,Football
1700864929.0,1,27,7,Football
1700864940.0,1,27,4,Football
1700864941.0,1,27,4,Football
1700864946.0,1,27,3,Football
1700864955.0,1,2,3,Football
1700864987.0,1,25,9,Football
1700865003.0,1,27,22,Football
1700865009.0,1,27,3,Football
1700865142.0,1,27,4,Football
1700865204.0,1,27,3,Football
1700865210.0,1,7,6,Football
1700865216.0,1,18,0,Football
1700865235.0,1,27,4,Football
1700865246.0,1,22,27,Football
1700865248.0,1,11,27,Football
1700865293.0,1,9,25,Football
1700865294.0,1,27,25,Football
1700865300.0,1,27,0,Football
1700865304.0,1,1,3,Football
1700865306.0,1,9,2,Football
1700865368.0,1,2,27,Football
1700865451.0,1,15,27,Football
1700865452.0,1,18,17,Football
1700865457.0,1,27,1,Football
1700865461.0,1,27,18,Football
1700865489.0,1,27,4,Football
1700865497.0,1,25,9,Football
1700865504.0,1,27,7,Football
1700865522.0,1,6,27,Football
1700865525.0,1,11,10,Football
1700865554.0,1,4,0,Football
1700865559.0,1,3,27,Football
1700865575.0,1,3,2,Football
1700865581.0,1,1,27,Football
1700865608.0,1,27,0,Football
1700865673.0,1,17,27,Football
1700865684.0,1,0,27,Football
1700865753.0,1,7,6,Football
1700865772.0,1,9,3,Football
1700865772.0,1,27,8,Football
1700865773.0,1,26,0,Football
1700865774.0,1,3,27,Football
1700865818.0,1,27,8,Football
1700865831.0,1,8,27,Football
1700865831.0,1,26,7,Football
1700865843.0,1,3,27,Football
1700865869.0,1,3,9,Football
1700865930.0,1,3,27,Football
1700865941.0,1,27,4,Football
1700866015.0,1,27,3,Football
1700866022.0,1,27,4,Football
1700866065.0,1,27,22,Football
1700866070.0,1,27,4,Football
1700866090.0,1,12,20,Football
1700866090.0,1,2,3,Football
1700866178.0,1,7,27,Football
1700866227.0,1,4,27,Football
1700866244.0,1,0,7,Football
1700866323.0,1,0,17,Football
1700866345.0,1,15,4,Football
1700866452.0,1,1,27,Football
1700866455.0,1,7,20,Football
1700866468.0,1,25,16,Football
1700866530.0,1,9,22,Football
1700866533.0,1,27,3,Football
1700866564.0,1,3,27,Football
1700866595.0,1,1,3,Football
1700866683.0,1,27,3,Football
1700866788.0,1,0,15,Football
1700866825.0,1,11,0,Football
1700866853.0,1,27,1,Football
1700866889.0,1,27,3,Football
1700866895.0,1,7,27,Football
1700866906.0,1,2,1,Football
1700866980.0,1,27,0,Football
1700867067.0,1,9,10,Football
1700867486.0,1,26,27,Football
1700867664.0,1,27,3,Football
1700853201.0,1,3,9,Football
1700860875.0,1,27,9,Football
1700861544.0,1,0,1,Football
1700862119.0,1,27,4,Football
1700863886.0,1,27,11,Football
1700863914.0,1,27,22,Football
1700864163.0,1,22,27,Football
1700865503.0,1,27,7,Football
1700867182.0,1,1,17,Football
1700861368.0,1,0,27,Football
1700862444.0,1,22,20,Football
1700863480.0,1,27,20,Football
1700863918.0,1,2,3,Football
1700864832.0,1,27,25,Football
1700854730.0,1,7,6,Football
1700855467.0,1,1,8,Football
1700855908.0,1,10,27,Football
1700856038.0,1,4,27,Football
1700856123.0,1,27,7,Football
1700856508.0,1,27,3,Football
1700856538.0,1,7,10,Football
1700856595.0,1,7,6,Football
1700856776.0,1,2,3,Football
1700856778.0,1,2,1,Football
1700856778.0,1,27,3,Football
1700856841.0,1,10,27,Football
1700856868.0,1,0,27,Football
1700856886.0,1,11,9,Football
1700856887.0,1,7,6,Football
1700856894.0,1,10,9,Football
1700856971.0,1,15,23,Football
1700857013.0,1,27,22,Football
1700857301.0,1,0,18,Football
1700857378.0,1,3,27,Football
1700857406.0,1,20,27,Football
1700857422.0,1,0,4,Football
1700857452.0,1,27,4,Football
1700857456.0,1,27,10,Football
1700857478.0,1,4,27,Football
1700857499.0,1,26,0,Football
1700857506.0,1,11,27,Football
1700857507.0,1,27,22,Football
1700857516.0,1,7,6,Football
1700857520.0,1,7,6,Football
1700857523.0,1,7,27,Football
1700857543.0,1,0,27,Football
1700857555.0,1,6,4,Football
1700857566.0,1,27,9,Football
1700857639.0,1,27,26,Football
1700857669.0,1,11,27,Football
1700857709.0,1,1,27,Football
1700857719.0,1,27,3,Football
1700857723.0,1,27,3,Football
1700857725.0,1,27,4,Football
1700857791.0,1,10,22,Football
1700857835.0,1,27,10,Football
1700857842.0,1,7,27,Football
1700857941.0,1,27,4,Football
1700857972.0,1,4,27,Football
1700858014.0,1,0,1,Football
1700858080.0,1,27,11,Football
1700858081.0,1,2,14,Football
1700858094.0,1,27,3,Football
1700858102.0,1,27,0,Football
1700858145.0,1,27,9,Football
1700858149.0,1,10,9,Football
1700858153.0,1,7,20,Football
1700858212.0,1,6,27,Football
1700858298.0,1,3,22,Football
1700858301.0,1,1,0,Football
1700858319.0,1,0,4,Football
1700858327.0,1,27,10,Football
1700858345.0,1,4,27,Football
1700858372.0,1,0,20,Football
1700858377.0,1,27,10,Football
1700858395.0,1,27,10,Football
1700858414.0,1,27,7,Football
1700858419.0,1,1,17,Football
1700858430.0,1,10,11,Football
1700858431.0,1,6,27,Football
1700858433.0,1,27,3,Football
1700858510.0,1,27,22,Football
1700858578.0,1,1,27,Football
1700858582.0,1,1,3,Football
1700858603.0,1,27,11,Football
1700858628.0,1,7,27,Football
1700858660.0,1,0,27,Football
1700858687.0,1,27,10,Football
1700858747.0,1,27,8,Football
1700858849.0,1,3,10,Football
1700858859.0,1,1,6,Football
1700858886.0,1,27,5,Football
1700858901.0,1,27,4,Football
1700858944.0,1,6,27,Football
1700858950.0,1,27,3,Football
1700858962.0,1,12,17,Football
1700859077.0,1,27,7,Football
1700859101.0,1,27,7,Football
1700859103.0,1,27,3,Football
1700859108.0,1,27,20,Football
1700859116.0,1,26,27,Football
1700859120.0,1,7,6,Football
1700859122.0,1,7,6,Football
1700859122.0,1,27,0,Football
1700859125.0,1,27,7,Football
1700859129.0,1,27,9,Football
1700859159.0,1,27,3,Football
1700859160.0,1,27,3,Football
1700859168.0,1,2,3,Football
1700859197.0,1,27,13,Football
1700859214.0,1,4,20,Football
1700859269.0,1,1,27,Football
1700859271.0,1,27,26,Football
1700859276.0,1,7,6,Football
1700859291.0,1,27,4,Football
1700859292.0,1,27,3,Football
1700859293.0,1,27,4,Football
1700859310.0,1,27,4,Football
1700859323.0,1,6,27,Football
1700859331.0,1,27,0,Football
1700859337.0,1,8,27,Football
1700859341.0,1,27,0,Football
1700859342.0,1,26,0,Football
1700859398.0,1,1,17,Football
1700859399.0,1,27,22,Football
1700859448.0,1,20,27,Football
1700859481.0,1,0,4,Football
1700859493.0,1,7,6,Football
1700859502.0,1,7,27,Football
1700859547.0,1,22,27,Football
1700859581.0,1,27,3,Football
1700859605.0,1,27,0,Football
1700859657.0,1,26,3,Football
1700859657.0,1,27,20,Football
1700859665.0,1,27,10,Football
1700859674.0,1,10,27,Football
1700859695.0,1,22,27,Football
1700859699.0,1,27,3,Football
1700859738.0,1,7,27,Football
1700859744.0,1,27,0,Football
1700859746.0,1,9,3,Football
1700859753.0,1,27,0,Football
1700859800.0,1,27,22,Football
1700859832.0,1,3,10,Football
1700859846.0,1,9,20,Football
1700859854.0,1,1,3,Football
1700859901.0,1,6,27,Football
1700859939.0,1,3,27,Football
1700860109.0,1,27,4,Football
1700860130.0,1,0,13,Football
1700860142.0,1,27,13,Football
1700860158.0,1,9,3,Football
1700860165.0,1,27,9,Football
1700860178.0,1,27,3,Football
1700860221.0,1,10,3,Football
1700860235.0,1,22,27,Football
1700860245.0,1,27,13,Football
1700860246.0,1,27,10,Football
1700860254.0,1,27,25,Football
1700860289.0,1,11,14,Football
1700860301.0,1,27,26,Football
1700860306.0,1,27,3,Football
1700860307.0,1,3,11,Football
1700860315.0,1,27,10,Football
1700860340.0,1,10,14,Football
1700860395.0,1,27,14,Football
1700860414.0,1,27,1,Football
1700860488.0,1,26,27,Football
1700860520.0,1,1,17,Football
1700860526.0,1,3,27,Football
1700860527.0,1,9,27,Football
1700860528.0,1,27,3,Football
1700860533.0,1,3,27,Football
1700860541.0,1,27,1,Football
1700860693.0,1,27,3,Football
1700860694.0,1,11,2,Football
1700860698.0,1,13,7,Football
1700860708.0,1,27,4,Football
1700860713.0,1,27,22,Football
1700860719.0,1,22,27,Football
1700860729.0,1,1,27,Football
1700860731.0,1,1,27,Football
1700860738.0,1,27,22,Football
1700860739.0,1,1,9,Football
1700860742.0,1,1,3,Football
1700860744.0,1,1,3,Football
1700860744.0,1,27,0,Football
1700860744.0,1,26,27,Football
1700860761.0,1,2,3,Football
1700860763.0,1,27,4,Football
1700860769.0,1,27,10,Football
1700860769.0,1,1,7,Football
1700860770.0,1,27,10,Football
1700860775.0,1,1,27,Football
1700860797.0,1,10,27,Football
1700860807.0,1,27,3,Football
1700860810.0,1,27,1,Football
1700860817.0,1,27,4,Football
1700860854.0,1,1,0,Football
1700860864.0,1,27,4,Football
1700860987.0,1,27,7,Football
1700861004.0,1,22,27,Football
1700861008.0,1,27,0,Football
1700861023.0,1,27,7,Football
1700861094.0,1,3,26,Football
1700861127.0,1,27,22,Football
1700861137.0,1,1,17,Football
1700861178.0,1,1,27,Football
1700861182.0,1,2,0,Football
1700861182.0,1,27,26,Football
1700861183.0,1,1,2,Football
1700861183.0,1,1,17,Football
1700861190.0,1,27,26,Football
1700861190.0,1,27,3,Football
1700861190.0,1,27,6,Football
1700861191.0,1,2,26,Football
1700861194.0,1,2,1,Football
1700861198.0,1,1,17,Football
1700861198.0,1,1,2,Football
1700861204.0,1,1,17,Football
1700861211.0,1,27,2,Football
1700861211.0,1,1,17,Football
1700861214.0,1,7,27,Football
1700861216.0,1,27,6,Football
1700861220.0,1,1,2,Football
1700861223.0,1,2,1,Football
1700861223.0,1,1,7,Football
1700861225.0,1,27,3,Football
1700861227.0,1,25,27,Football
1700861231.0,1,27,25,Football
1700861233.0,1,9,25,Football
1700861235.0,1,2,9,Football
1700861239.0,1,10,3,Football
1700861240.0,1,1,2,Football
1700861243.0,1,18,0,Football
1700861245.0,1,0,18,Football
1700861245.0,1,3,7,Football
1700861245.0,1,1,26,Football
1700861249.0,1,27,22,Football
1700861252.0,1,18,27,Football
1700861253.0,1,3,15,Football
1700861254.0,1,1,18,Football
1700861256.0,1,27,13,Football
1700861257.0,1,27,3,Football
1700861259.0,1,7,27,Football
1700861260.0,1,27,22,Football
1700861263.0,1,9,11,Football
1700861264.0,1,1,27,Football
1700861264.0,1,27,22,Football
1700861265.0,1,1,27,Football
1700861266.0,1,2,3,Football
1700861268.0,1,1,17,Football
1700861269.0,1,11,12,Football
1700861271.0,1,0,27,Football
1700861273.0,1,1,27,Football
1700861275.0,1,26,27,Football
1700861275.0,1,26,23,Football
1700861280.0,1,9,3,Football
1700861280.0,1,4,27,Football
1700861283.0,1,3,2,Football
1700861285.0,1,7,27,Football
1700861291.0,1,9,3,Football
1700861291.0,1,3,7,Football
1700861292.0,1,9,1,Football
1700861294.0,1,4,20,Football
1700861298.0,1,27,4,Football
1700861298.0,1,3,10,Football
1700861298.0,1,25,9,Football
1700861299.0,1,26,0,Football
1700861304.0,1,27,3,Football
1700861306.0,1,1,20,Football
1700861307.0,1,12,27,Football
1700861307.0,1,26,22,Football
1700861308.0,1,10,27,Football
1700861309.0,1,1,27,Football
1700861310.0,1,15,9,Football
1700861311.0,1,27,4,Football
1700861320.0,1,6,27,Football
1700861327.0,1,27,4,Football
1700861330.0,1,27,7,Football
1700861332.0,1,27,0,Football
1700861339.0,1,27,0,Football
1700861339.0,1,0,27,Football
1700861340.0,1,1,27,Football
1700861343.0,1,27,3,Football
1700861346.0,1,27,6,Football
1700861355.0,1,25,9,Football
1700861360.0,1,27,0,Football
1700861362.0,1,27,3,Football
1700861363.0,1,1,26,Football
1700861367.0,1,27,22,Football
1700861368.0,1,4,0,Football
1700861373.0,1,1,17,Football
1700861373.0,1,7,27,Football
1700861382.0,1,27,1,Football
1700861391.0,1,27,26,Football
1700861400.0,1,27,3,Football
1700861424.0,1,27,2,Football
1700861437.0,1,2,3,Football
1700861438.0,1,27,3,Football
1700861439.0,1,9,3,Football
1700861445.0,1,27,22,Football
1700861468.0,1,27,0,Football
1700861499.0,1,10,27,Football
1700861500.0,1,1,17,Football
1700861507.0,1,2,3,Football
1700861516.0,1,1,10,Football
1700861519.0,1,7,27,Football
1700861528.0,1,2,27,Football
1700861535.0,1,27,7,Football
1700861558.0,1,7,6,Football
1700861569.0,1,27,4,Football
1700861570.0,1,27,7,Football
1700861573.0,1,7,6,Football
1700861575.0,1,27,4,Football
1700861603.0,1,27,8,Football
1700861686.0,1,27,3,Football
1700861719.0,1,10,27,Football
1700861755.0,1,7,27,Football
1700861772.0,1,27,7,Football
1700861775.0,1,7,6,Football
1700861786.0,1,27,0,Football
1700861797.0,1,10,4,Football
1700861801.0,1,0,27,Football
1700861806.0,1,1,20,Football
1700861818.0,1,1,4,Football
1700861853.0,1,27,7,Football
1700861861.0,1,27,11,Football
1700861874.0,1,2,27,Football
1700861881.0,1,7,6,Football
1700861916.0,1,6,7,Football
1700861916.0,1,3,7,Football
1700861939.0,1,27,22,Football
1700861958.0,1,7,6,Football
1700862095.0,1,7,27,Football
1700862179.0,1,2,3,Football
1700862192.0,1,3,27,Football
1700862197.0,1,27,1,Football
1700862239.0,1,27,3,Football
1700862271.0,1,27,10,Football
1700862312.0,1,27,7,Football
1700862316.0,1,27,20,Football
1700862332.0,1,7,27,Football
1700862373.0,1,27,4,Football
1700862376.0,1,9,25,Football
1700862382.0,1,27,6,Football
1700862413.0,1,20,27,Football
1700862472.0,1,27,26,Football
1700862524.0,1,27,4,Football
1700862629.0,1,1,3,Football
1700862643.0,1,27,0,Football
1700862669.0,1,27,6,Football
1700862690.0,1,27,7,Football
1700862697.0,1,2,27,Football
1700862705.0,1,27,3,Football
1700862736.0,1,3,27,Football
1700862756.0,1,27,20,Football
1700862761.0,1,27,10,Football
1700862761.0,1,18,27,Football
1700862785.0,1,10,27,Football
1700862792.0,1,27,7,Football
1700862808.0,1,3,27,Football
1700862820.0,1,27,20,Football
1700862850.0,1,7,27,Football
1700862851.0,1,27,18,Football
1700862868.0,1,27,5,Football
1700862918.0,1,10,27,Football
1700862935.0,1,4,9,Football
1700863025.0,1,27,3,Football
1700863068.0,1,25,27,Football
1700863093.0,1,27,22,Football
1700863100.0,1,27,4,Football
1700863134.0,1,27,4,Football
1700863227.0,1,27,4,Football
1700863312.0,1,2,1,Football
1700863339.0,1,26,22,Football
1700863356.0,1,7,27,Football
1700863398.0,1,10,3,Football
1700863550.0,1,6,27,Football
1700863569.0,1,27,3,Football
1700863636.0,1,27,11,Football
1700863636.0,1,27,1,Football
1700863669.0,1,0,17,Football
1700863716.0,1,27,22,Football
1700863811.0,1,6,7,Football
1700863819.0,1,27,11,Football
1700863820.0,1,27,9,Football
1700863828.0,1,27,3,Football
1700863870.0,1,0,27,Football
1700863901.0,1,27,10,Football
1700863910.0,1,27,0,Football
1700863927.0,1,27,3,Football
1700863931.0,1,27,7,Football
1700863940.0,1,12,9,Football
1700863945.0,1,9,20,Football
1700863948.0,1,27,22,Football
1700863960.0,1,26,27,Football
1700863963.0,1,7,6,Football
1700863974.0,1,27,3,Football
1700863986.0,1,20,27,Football
1700863987.0,1,3,27,Football
1700863994.0,1,27,6,Football
1700863996.0,1,18,27,Football
1700863997.0,1,27,3,Football
1700864148.0,1,7,6,Football
1700864195.0,1,27,22,Football
1700864233.0,1,27,13,Football
1700864254.0,1,27,25,Football
1700864274.0,1,3,27,Football
1700864306.0,1,2,3,Football
1700864306.0,1,3,22,Football
1700864308.0,1,6,3,Football
1700864550.0,1,27,4,Football
1700864626.0,1,10,27,Football
1700864628.0,1,27,1,Football
1700864644.0,1,0,27,Football
1700864674.0,1,7,6,Football
1700864717.0,1,20,27,Football
1700864850.0,1,27,4,Football
1700864860.0,1,27,20,Football
1700864863.0,1,7,27,Football
1700864873.0,1,7,27,Football
1700864874.0,1,27,4,Football
1700864874.0,1,7,5,Football
1700864876.0,1,2,27,Football
1700864882.0,1,2,3,Football
1700864884.0,1,27,9,Football
1700864886.0,1,9,3,Football
1700864892.0,1,2,3,Football
1700864893.0,1,27,3,Football
1700864895.0,1,7,27,Football
1700864905.0,1,14,27,Football
1700864920.0,1,2,27,Football
1700864927.0,1,3,27,Football
1700865019.0,1,25,9,Football
1700865033.0,1,25,9,Football
1700865036.0,1,14,19,Football
1700865062.0,1,9,22,Football
1700865085.0,1,6,7,Football
1700865186.0,1,0,25,Football
1700865218.0,1,1,27,Football
1700865220.0,1,3,9,Football
1700865223.0,1,27,9,Football
1700865226.0,1,6,7,Football
1700865226.0,1,27,4,Football
1700865227.0,1,27,25,Football
1700865232.0,1,7,27,Football
1700865242.0,1,1,17,Football
1700865254.0,1,27,9,Football
1700865297.0,1,27,22,Football
1700865307.0,1,4,27,Football
