time,phase,predicted_emotion,predicted_emotion_2nd,sport,category
1523473190,1,27,0,Soccer,3N
1523473193,1,27,23,Soccer,3N
1523473195,1,27,13,Soccer,3N
1523473195,1,27,10,Soccer,3N
1523473197,1,27,3,Soccer,3U
1523473205,1,13,26,Soccer,3N
1523473213,1,27,25,Soccer,3N
1523473216,1,27,3,Soccer,3F
1523473218,1,27,2,Soccer,3N
1523473218,1,19,27,Soccer,3F
1523473229,1,7,27,Soccer,3N
1523473230,1,10,27,Soccer,3N
1523473230,1,0,4,Soccer,3N
1523473244,1,27,4,Soccer,3F
1523473245,1,0,13,Soccer,3N
1523473247,1,1,2,Soccer,3N
1523473291,1,7,27,Soccer,3N
1523473311,1,22,27,Soccer,3N
1523473330,1,27,7,Soccer,3N
1523473333,1,27,3,Soccer,3N
1523473338,1,18,27,Soccer,3N
1523473363,1,1,18,Soccer,3N
1523473365,1,27,7,Soccer,3N
1523473392,1,27,3,Soccer,3N
1523473395,1,27,6,Soccer,3N
1523473402,1,27,1,Soccer,3N
1523473403,1,27,22,Soccer,3N
1523473439,1,27,4,Soccer,3F
1523473496,1,27,10,Soccer,3N
1523473500,1,27,3,Soccer,3N
1523473573,1,27,10,Soccer,3N
1523473648,1,18,0,Soccer,3N
1523473710,1,27,7,Soccer,3N
1523473717,1,4,27,Soccer,3N
1523473723,1,27,0,Soccer,3N
1523473736,1,27,4,Soccer,3N
1523473739,1,27,4,Soccer,3U
1523473740,1,10,11,Soccer,3N
1523473751,1,17,1,Soccer,3N
1523473785,1,4,3,Soccer,3N
1523473816,1,27,4,Soccer,3N
1523473835,1,11,3,Soccer,3N
1523473851,1,7,20,Soccer,3N
1523473956,1,7,27,Soccer,3N
1523473962,1,27,3,Soccer,3N
1523473968,1,27,4,Soccer,3N
1523473988,1,3,9,Soccer,3N
1523474094,1,3,27,Soccer,3N
1523474110,1,11,3,Soccer,3U
1523474113,1,27,11,Soccer,3F
1523474120,1,27,4,Soccer,3N
1523474156,1,3,22,Soccer,3N
1523474249,1,27,7,Soccer,3N
1523474328,1,2,3,Soccer,3N
1523474356,1,0,15,Soccer,3N
1523474365,1,7,6,Soccer,3F
1523474371,1,19,13,Soccer,3U
1523474373,1,27,7,Soccer,3N
1523474374,1,27,4,Soccer,3N
1523474390,1,27,4,Soccer,3N
1523474410,1,2,27,Soccer,3U
1523474458,1,20,8,Soccer,3N
1523474464,1,27,2,Soccer,3N
1523474478,1,27,25,Soccer,3N
1523474480,1,27,3,Soccer,3N
1523474486,1,12,27,Soccer,3N
1523474494,1,3,27,Soccer,3N
1523474497,1,1,0,Soccer,3N
1523474525,1,27,26,Soccer,3N
1523474526,1,3,27,Soccer,3F
1523474527,1,27,2,Soccer,3N
1523474535,1,27,3,Soccer,3N
1523474537,1,9,26,Soccer,3F
1523474537,1,27,4,Soccer,3N
1523474541,1,3,11,Soccer,3N
1523474541,1,27,2,Soccer,3N
1523474543,1,3,10,Soccer,3N
1523474544,1,4,27,Soccer,3N
1523474545,1,27,13,Soccer,3N
1523474547,1,27,3,Soccer,3N
1523474548,1,27,6,Soccer,3N
1523474551,1,27,4,Soccer,3N
1523474552,1,27,4,Soccer,3N
1523474552,1,10,27,Soccer,3N
1523474553,1,13,3,Soccer,3N
1523474556,1,27,22,Soccer,3F
1523474557,1,2,3,Soccer,3N
1523474562,1,2,27,Soccer,3U
1523474564,1,3,27,Soccer,3N
1523474565,1,27,3,Soccer,3N
1523474570,1,15,7,Soccer,3N
1523474571,1,2,26,Soccer,3F
1523474572,1,7,27,Soccer,3N
1523474575,1,18,0,Soccer,3U
1523474576,1,27,3,Soccer,3N
1523474577,1,10,26,Soccer,3U
1523474577,1,18,17,Soccer,3N
1523474578,1,27,2,Soccer,3N
1523474581,1,27,4,Soccer,3N
1523474582,1,27,2,Soccer,3N
1523474584,1,0,27,Soccer,3N
1523474584,1,27,0,Soccer,3N
1523474590,1,27,2,Soccer,3N
1523474592,1,27,22,Soccer,3N
1523474593,1,27,3,Soccer,3N
1523474593,1,13,27,Soccer,3N
1523474595,1,27,22,Soccer,3N
1523474598,1,26,13,Soccer,3N
1523474599,1,26,27,Soccer,3N
1523474602,1,26,13,Soccer,3N
1523474603,1,27,0,Soccer,3U
1523474603,1,26,3,Soccer,3N
1523474604,1,27,3,Soccer,3N
1523474605,1,27,7,Soccer,3N
1523474605,1,6,7,Soccer,3N
1523474609,1,27,3,Soccer,3N
1523474610,1,2,3,Soccer,3F
1523474610,1,22,27,Soccer,3F
1523474613,1,27,22,Soccer,3N
1523474613,1,18,17,Soccer,3N
1523474614,1,27,2,Soccer,3N
1523474614,1,3,9,Soccer,3N
1523474614,1,3,9,Soccer,3F
1523474616,1,1,27,Soccer,3U
1523474620,1,3,27,Soccer,3N
1523474620,1,0,4,Soccer,3N
1523474622,1,27,7,Soccer,3N
1523474622,1,2,3,Soccer,3N
1523474622,1,9,27,Soccer,3N
1523474623,1,25,27,Soccer,3N
1523474623,1,27,25,Soccer,3N
1523474625,1,27,4,Soccer,3N
1523474628,1,27,20,Soccer,3N
1523474629,1,27,3,Soccer,3N
1523474629,1,27,7,Soccer,3N
1523474638,1,4,27,Soccer,3N
1523474640,1,27,22,Soccer,3N
1523474643,1,7,26,Soccer,3N
1523474653,1,0,4,Soccer,3N
1523474653,1,27,10,Soccer,3N
1523474656,1,27,3,Soccer,3N
1523474660,1,0,27,Soccer,3N
1523474661,1,0,4,Soccer,3N
1523474662,1,2,7,Soccer,3N
1523474665,1,27,22,Soccer,3N
1523474670,1,27,3,Soccer,3N
1523474676,1,7,27,Soccer,3N
1523474677,1,5,8,Soccer,3N
1523474680,1,27,4,Soccer,3N
1523474687,1,27,13,Soccer,3N
1523474689,1,13,7,Soccer,3N
1523474689,1,10,27,Soccer,3N
1523474690,1,27,4,Soccer,3N
1523474690,1,27,20,Soccer,3N
1523474697,1,6,27,Soccer,3N
1523474703,1,27,3,Soccer,3N
1523474716,1,3,1,Soccer,3N
1523474719,1,9,3,Soccer,3N
1523474719,1,27,3,Soccer,3N
1523474723,1,25,2,Soccer,3N
1523474727,1,27,20,Soccer,3N
1523474727,1,9,27,Soccer,3N
1523474728,1,18,2,Soccer,3N
1523474739,1,27,6,Soccer,3N
1523474755,1,27,3,Soccer,3N
1523474756,1,27,7,Soccer,3N
1523474773,1,26,13,Soccer,3N
1523474781,1,27,0,Soccer,3F
1523474806,1,27,2,Soccer,3N
1523474823,1,27,6,Soccer,3N
1523474823,1,27,4,Soccer,3N
1523474844,1,2,11,Soccer,3F
1523474850,1,20,27,Soccer,3N
1523474852,1,27,3,Soccer,3N
1523474854,1,27,8,Soccer,3N
1523474857,1,7,27,Soccer,3N
1523474868,1,27,18,Soccer,3N
1523474868,1,7,6,Soccer,3N
1523474875,1,27,4,Soccer,3N
1523474900,1,27,3,Soccer,3N
1523474944,1,27,3,Soccer,3N
1523474954,1,27,2,Soccer,3U
1523474968,1,27,0,Soccer,3N
1523474974,1,2,3,Soccer,3N
1523474980,1,5,27,Soccer,3N
1523474984,1,0,26,Soccer,3N
1523474988,1,0,4,Soccer,3N
1523474988,1,27,4,Soccer,3N
1523474991,1,27,4,Soccer,3N
1523474996,1,0,4,Soccer,3N
1523474997,1,3,22,Soccer,3N
1523474998,1,27,4,Soccer,3N
1523475005,1,2,27,Soccer,3N
1523475009,1,27,3,Soccer,3U
1523475016,1,27,3,Soccer,3N
1523475019,1,2,27,Soccer,3N
1523475021,1,1,27,Soccer,3N
1523475024,1,18,20,Soccer,3U
1523475036,1,3,27,Soccer,3N
1523475036,1,27,3,Soccer,3N
1523475038,1,27,7,Soccer,3N
1523475044,1,27,3,Soccer,3N
1523475044,1,27,4,Soccer,3N
1523475048,1,27,0,Soccer,3N
1523475050,1,3,2,Soccer,3N
1523475064,1,18,17,Soccer,3N
1523475066,1,1,3,Soccer,3N
1523475086,1,27,7,Soccer,3N
1523475089,1,27,4,Soccer,3N
1523475115,1,2,9,Soccer,3N
1523475148,1,27,3,Soccer,3N
1523475159,1,0,4,Soccer,3N
1523475161,1,12,27,Soccer,3N
1523475181,1,27,20,Soccer,3N
1523475194,1,7,0,Soccer,3N
1523475203,1,2,26,Soccer,3N
1523475223,1,13,26,Soccer,3N
1523475223,1,27,0,Soccer,3N
1523475236,1,27,3,Soccer,3U
1523475236,1,4,18,Soccer,3N
1523475257,1,3,7,Soccer,3N
1523475261,1,27,4,Soccer,3N
1523475336,1,1,7,Soccer,3N
1523475337,1,27,4,Soccer,3N
1523475366,1,7,27,Soccer,3N
1523475380,1,27,4,Soccer,3N
1523475410,1,27,0,Soccer,3N
1523475418,1,27,6,Soccer,3N
1523475435,1,7,27,Soccer,3N
1523475440,1,9,3,Soccer,3N
1523475485,1,27,7,Soccer,3N
1523475541,1,22,20,Soccer,3F
1523475550,1,26,3,Soccer,3F
1523475559,1,2,27,Soccer,3N
1523476007,1,27,4,Soccer,3N
1523476050,1,20,27,Soccer,3N
1523476098,1,7,27,Soccer,3N
1523476101,1,3,27,Soccer,3F
1523476104,1,20,0,Soccer,3F
1523476105,1,0,27,Soccer,3N
1523476110,1,1,22,Soccer,3F
1523476114,1,1,7,Soccer,3N
1523476119,1,0,2,Soccer,3F
1523476135,1,27,6,Soccer,3N
1523476146,1,27,16,Soccer,3N
1523476149,1,22,27,Soccer,3N
1523476160,1,1,17,Soccer,3N
1523476162,1,0,27,Soccer,3N
1523476164,1,4,0,Soccer,3N
1523476200,1,27,20,Soccer,3N
1523476209,1,4,27,Soccer,3N
1523476211,1,27,4,Soccer,3N
1523476235,1,18,0,Soccer,3N
1523476241,1,7,27,Soccer,3N
1523476293,1,2,27,Soccer,3N
1523476386,1,7,2,Soccer,3N
1523476412,1,27,4,Soccer,3N
1523476414,1,7,27,Soccer,3N
1523476416,1,0,27,Soccer,3N
1523476416,1,2,27,Soccer,3N
1523476458,1,27,4,Soccer,3N
1523476478,1,7,27,Soccer,3N
1523476499,1,7,6,Soccer,3N
1523476513,1,2,3,Soccer,3N
1523476519,1,27,3,Soccer,3N
1523476590,1,10,27,Soccer,3N
1523476592,1,7,3,Soccer,3N
1523476594,1,7,27,Soccer,3N
1523476598,1,25,27,Soccer,3N
1523476615,1,27,26,Soccer,3N
1523476617,1,2,27,Soccer,3N
1523476632,1,26,7,Soccer,3N
1523476701,1,26,7,Soccer,3N
1523476710,1,2,27,Soccer,3U
1523476723,1,2,3,Soccer,3N
1523476723,1,27,4,Soccer,3U
1523476727,1,27,7,Soccer,3N
1523476731,1,7,27,Soccer,3N
1523476740,1,27,20,Soccer,3N
1523476753,1,6,27,Soccer,3N
1523476760,1,3,27,Soccer,3N
1523476777,1,2,27,Soccer,3N
1523476781,1,27,7,Soccer,3N
1523476788,1,0,27,Soccer,3N
1523476860,1,27,7,Soccer,3F
1523476962,1,3,27,Soccer,3U
1523476966,1,27,7,Soccer,3N
1523476967,1,0,27,Soccer,3N
1523476997,1,27,22,Soccer,3N
1523476997,1,27,15,Soccer,3N
1523477027,1,27,3,Soccer,3U
1523477032,1,27,3,Soccer,3N
1523477036,1,27,2,Soccer,3N
1523477043,1,27,3,Soccer,3N
1523477044,1,1,17,Soccer,3N
1523477045,1,1,3,Soccer,3N
1523477049,1,27,7,Soccer,3N
1523477049,1,27,4,Soccer,3N
1523477054,1,27,4,Soccer,3N
1523477055,1,2,3,Soccer,3N
1523477056,1,18,0,Soccer,3N
1523477057,1,26,2,Soccer,3N
1523477058,1,27,0,Soccer,3N
1523477059,1,26,27,Soccer,3N
1523477059,1,26,22,Soccer,3N
1523477059,1,1,26,Soccer,3N
1523477061,1,4,23,Soccer,3N
1523477061,1,3,11,Soccer,3N
1523477065,1,3,13,Soccer,3N
1523477067,1,13,0,Soccer,3N
1523477070,1,4,27,Soccer,3N
1523477072,1,27,7,Soccer,3N
1523477072,1,1,17,Soccer,3N
1523477072,1,27,4,Soccer,3N
1523477073,1,27,9,Soccer,3N
1523477074,1,27,0,Soccer,3N
1523477074,1,27,0,Soccer,3N
1523477075,1,1,17,Soccer,3N
1523477080,1,26,27,Soccer,3N
1523477082,1,26,2,Soccer,3N
1523477082,1,13,26,Soccer,3N
1523477088,1,0,1,Soccer,3N
1523477088,1,27,7,Soccer,3N
1523477089,1,2,27,Soccer,3N
1523477089,1,13,0,Soccer,3N
1523477090,1,1,27,Soccer,3N
1523477090,1,3,27,Soccer,3N
1523477090,1,27,2,Soccer,3N
1523477091,1,4,27,Soccer,3N
1523477095,1,11,27,Soccer,3N
1523477095,1,18,27,Soccer,3N
1523477096,1,27,13,Soccer,3N
1523477100,1,27,3,Soccer,3N
1523477102,1,2,26,Soccer,3N
1523477102,1,14,19,Soccer,3N
1523477104,1,1,27,Soccer,3N
1523477108,1,27,10,Soccer,3N
1523477109,1,27,3,Soccer,3N
1523477110,1,1,27,Soccer,3N
1523477111,1,27,4,Soccer,3N
1523477113,1,7,20,Soccer,3N
1523477113,1,6,7,Soccer,3N
1523477113,1,19,14,Soccer,3N
1523477114,1,27,9,Soccer,3N
1523477115,1,26,27,Soccer,3N
1523477116,1,2,7,Soccer,3N
1523477116,1,1,2,Soccer,3N
1523477117,1,27,1,Soccer,3N
1523477119,1,3,26,Soccer,3N
1523477121,1,1,27,Soccer,3N
1523477123,1,4,27,Soccer,3N
1523477127,1,26,7,Soccer,3U
1523477129,1,2,3,Soccer,3N
1523477131,1,7,27,Soccer,3N
1523477132,1,27,26,Soccer,3U
1523477132,1,2,26,Soccer,3N
1523477134,1,9,26,Soccer,3N
1523477136,1,7,6,Soccer,3N
1523477137,1,27,10,Soccer,3N
1523477138,1,2,3,Soccer,3N
1523477139,1,27,25,Soccer,3N
1523477139,1,1,17,Soccer,3N
1523477141,1,27,3,Soccer,3F
1523477143,1,7,27,Soccer,3N
1523477144,1,27,4,Soccer,3N
1523477148,1,27,6,Soccer,3N
1523477148,1,26,13,Soccer,3N
1523477148,1,3,11,Soccer,3N
1523477150,1,1,17,Soccer,3N
1523477152,1,27,7,Soccer,3N
1523477152,1,27,25,Soccer,3F
1523477154,1,11,3,Soccer,3U
1523477154,1,1,27,Soccer,3N
1523477154,1,27,25,Soccer,3N
1523477155,1,27,14,Soccer,3N
1523477155,1,27,11,Soccer,3N
1523477156,1,1,3,Soccer,3N
1523477156,1,2,3,Soccer,3N
1523477157,1,2,3,Soccer,3N
1523477157,1,27,4,Soccer,3N
1523477163,1,8,22,Soccer,3N
1523477167,1,1,0,Soccer,3N
1523477168,1,26,13,Soccer,3N
1523477174,1,3,27,Soccer,3N
1523477174,1,0,27,Soccer,3N
1523477175,1,3,2,Soccer,3N
1523477178,1,27,26,Soccer,3N
1523477180,1,27,7,Soccer,3N
1523477181,1,3,2,Soccer,3N
1523477193,1,27,2,Soccer,3N
1523477193,1,27,1,Soccer,3N
1523477194,1,3,9,Soccer,3N
1523477194,1,1,17,Soccer,3N
1523477195,1,27,13,Soccer,3N
1523477198,1,7,20,Soccer,3N
1523477199,1,1,27,Soccer,3N
1523477204,1,27,4,Soccer,3N
1523477208,1,7,22,Soccer,3N
1523477209,1,2,26,Soccer,3U
1523477210,1,4,20,Soccer,3N
1523477212,1,2,3,Soccer,3N
1523477218,1,0,17,Soccer,3N
1523477222,1,27,20,Soccer,3N
1523477229,1,27,0,Soccer,3N
1523477230,1,26,9,Soccer,3N
1523477245,1,27,7,Soccer,3N
1523477272,1,7,27,Soccer,3N
1523477283,1,27,20,Soccer,3N
1523477287,1,9,20,Soccer,3N
1523477287,1,27,4,Soccer,3N
1523477290,1,7,27,Soccer,3N
1523477292,1,27,8,Soccer,3N
1523477306,1,27,4,Soccer,3N
1523477308,1,6,27,Soccer,3N
1523477315,1,27,7,Soccer,3N
1523477316,1,27,7,Soccer,3N
1523477319,1,27,13,Soccer,3N
1523477332,1,8,4,Soccer,3N
1523477333,1,2,9,Soccer,3N
1523477335,1,27,7,Soccer,3N
1523477336,1,27,7,Soccer,3N
1523477338,1,4,0,Soccer,3N
1523477343,1,27,13,Soccer,3N
1523477344,1,27,3,Soccer,3N
1523477347,1,27,22,Soccer,3N
1523477367,1,1,2,Soccer,3N
1523477374,1,7,27,Soccer,3F
1523477379,1,27,22,Soccer,3N
1523477381,1,19,7,Soccer,3F
1523477390,1,7,9,Soccer,3N
1523477392,1,4,22,Soccer,3N
1523477407,1,27,4,Soccer,3N
1523477418,1,9,3,Soccer,3N
1523477425,1,27,22,Soccer,3N
1523477437,1,27,22,Soccer,3N
1523477446,1,27,3,Soccer,3N
1523477473,1,27,3,Soccer,3N
1523477480,1,27,10,Soccer,3N
1523477487,1,27,8,Soccer,3N
1523477487,1,2,27,Soccer,3N
1523477488,1,7,27,Soccer,3N
1523477490,1,27,7,Soccer,3N
1523477491,1,2,27,Soccer,3N
1523477496,1,27,0,Soccer,3N
1523477500,1,3,2,Soccer,3N
1523477503,1,11,27,Soccer,3N
1523477506,1,2,27,Soccer,3N
1523477514,1,7,6,Soccer,3N
1523477543,1,27,10,Soccer,3N
1523477587,1,27,26,Soccer,3N
1523477591,1,1,3,Soccer,3N
1523477593,1,4,22,Soccer,3N
1523477633,1,27,7,Soccer,3N
1523477647,1,27,3,Soccer,3N
1523477661,1,27,0,Soccer,3N
1523477698,1,27,10,Soccer,3N
1523477762,1,20,7,Soccer,3N
1523477769,1,18,17,Soccer,3N
1523477785,1,1,4,Soccer,3N
1523477831,1,9,27,Soccer,3N
1523477832,1,7,27,Soccer,3N
1523477834,1,8,9,Soccer,3N
1523477834,1,27,4,Soccer,3N
1523477849,1,27,5,Soccer,3N
1523477851,1,12,27,Soccer,3N
1523477877,1,27,0,Soccer,3N
1523477877,1,27,4,Soccer,3N
1523477893,1,15,9,Soccer,3U
1523477913,1,27,3,Soccer,3N
1523477922,1,9,22,Soccer,3U
1523477945,1,27,4,Soccer,3N
1523477971,1,27,0,Soccer,3N
1523477972,1,27,0,Soccer,3N
1523477977,1,7,6,Soccer,3N
1523477985,1,27,13,Soccer,3N
1523477987,1,27,0,Soccer,3N
1523477987,1,7,27,Soccer,3N
1523477988,1,7,2,Soccer,3N
1523477990,1,27,0,Soccer,3N
1523477997,1,7,27,Soccer,3N
1523477999,1,27,7,Soccer,3N
1523478002,1,27,20,Soccer,3N
1523478005,1,25,16,Soccer,3N
1523478006,1,7,6,Soccer,3N
1523478024,1,27,26,Soccer,3N
1523478031,1,27,0,Soccer,3N
1523478039,1,18,17,Soccer,3N
1523478042,1,27,13,Soccer,3N
1523478052,1,2,26,Soccer,3N
1523478069,1,27,9,Soccer,3N
1523478099,1,27,0,Soccer,3N
1523478111,1,0,1,Soccer,3N
1523478120,1,27,4,Soccer,3N
1523478143,1,27,3,Soccer,3U
1523478144,1,27,7,Soccer,3N
1523478150,1,1,27,Soccer,3N
1523478180,1,10,9,Soccer,3N
1523478180,1,27,3,Soccer,3N
1523478184,1,1,22,Soccer,3N
1523478189,1,3,26,Soccer,3N
1523478193,1,2,27,Soccer,3N
1523478194,1,27,0,Soccer,3N
1523478197,1,27,11,Soccer,3N
1523478198,1,7,27,Soccer,3N
1523478202,1,27,22,Soccer,3N
1523478204,1,27,0,Soccer,3N
1523478205,1,27,26,Soccer,3N
1523478213,1,27,0,Soccer,3N
1523478216,1,27,1,Soccer,3N
1523478224,1,2,3,Soccer,3N
1523478234,1,27,9,Soccer,3N
1523478240,1,0,15,Soccer,3N
1523478241,1,27,3,Soccer,3N
1523478247,1,27,1,Soccer,3N
1523478250,1,27,5,Soccer,3N
1523478253,1,26,13,Soccer,3N
1523478264,1,27,10,Soccer,3N
1523478269,1,27,10,Soccer,3N
1523478274,1,0,10,Soccer,3N
1523478297,1,7,27,Soccer,3N
1523478332,1,9,27,Soccer,3N
1523478341,1,27,3,Soccer,3U
1523478354,1,27,25,Soccer,3N
1523478378,1,27,4,Soccer,3N
1523478403,1,0,4,Soccer,3N
1523478427,1,27,7,Soccer,3N
1523478434,1,7,6,Soccer,3N
1523478452,1,10,27,Soccer,3N
1523478457,1,27,7,Soccer,3N
1523478465,1,27,7,Soccer,3N
1523478466,1,0,4,Soccer,3N
1523478474,1,1,25,Soccer,3F
1523478484,1,27,7,Soccer,3N
1523478489,1,27,4,Soccer,3N
1523478525,1,27,13,Soccer,3U
1523478532,1,27,26,Soccer,3N
1523478560,1,0,7,Soccer,3N
1523478567,1,3,2,Soccer,3N
1523478570,1,27,22,Soccer,3N
1523478614,1,27,1,Soccer,3N
1523478622,1,27,3,Soccer,3N
1523478658,1,27,13,Soccer,3N
1523478659,1,10,27,Soccer,3F
1523478670,1,27,14,Soccer,3N
1523478674,1,1,22,Soccer,3N
1523478685,1,27,1,Soccer,3N
1523478718,1,27,0,Soccer,3N
1523478720,1,5,25,Soccer,3N
1523478736,1,9,26,Soccer,3N
1523478737,1,27,4,Soccer,3N
1523478752,1,27,3,Soccer,3U
1523478765,1,7,27,Soccer,3N
1523478782,1,25,27,Soccer,3N
1523478790,1,3,27,Soccer,3N
1523478792,1,4,0,Soccer,3N
1523478793,1,27,0,Soccer,3N
1523478795,1,27,3,Soccer,3N
1523478799,1,14,19,Soccer,3U
1523478800,1,27,9,Soccer,3U
1523478803,1,27,0,Soccer,3N
1523478806,1,2,3,Soccer,3N
1523478811,1,1,27,Soccer,3U
1523478814,1,26,13,Soccer,3N
1523478815,1,7,6,Soccer,3N
1523478826,1,27,2,Soccer,3N
1523478836,1,27,9,Soccer,3N
1523478841,1,9,3,Soccer,3N
1523478845,1,2,3,Soccer,3N
1523478854,1,1,27,Soccer,3N
1523478863,1,7,6,Soccer,3N
1523478881,1,27,10,Soccer,3N
1523478883,1,1,27,Soccer,3N
1523478883,1,0,27,Soccer,3N
1523478885,1,7,27,Soccer,3N
1523478897,1,27,3,Soccer,3N
1523478903,1,27,4,Soccer,3N
1523478908,1,27,6,Soccer,3N
1523478915,1,4,8,Soccer,3N
1523478916,1,7,27,Soccer,3N
1523478917,1,26,7,Soccer,3N
1523478919,1,27,9,Soccer,3N
1523478922,1,1,27,Soccer,3N
1523478934,1,27,8,Soccer,3N
1523478949,1,27,3,Soccer,3F
1523478959,1,1,10,Soccer,3N
1523478970,1,3,2,Soccer,3N
1523478972,1,27,17,Soccer,3N
1523478972,1,27,20,Soccer,3N
1523478973,1,27,4,Soccer,3N
1523478975,1,27,3,Soccer,3N
1523478981,1,2,7,Soccer,3N
1523478982,1,27,2,Soccer,3N
1523478987,1,2,27,Soccer,3N
1523478988,1,2,27,Soccer,3N
1523478992,1,10,27,Soccer,3N
1523478995,1,2,3,Soccer,3N
1523478996,1,27,0,Soccer,3N
1523478997,1,2,3,Soccer,3N
1523478998,1,27,0,Soccer,3N
1523478999,1,4,0,Soccer,3N
1523479000,1,7,27,Soccer,3N
1523479001,1,27,0,Soccer,3N
1523479002,1,26,22,Soccer,3F
1523479007,1,11,3,Soccer,3N
1523479012,1,2,26,Soccer,3N
1523479022,1,27,20,Soccer,3N
1523479023,1,27,18,Soccer,3N
1523479024,1,1,27,Soccer,3N
1523479028,1,1,17,Soccer,3N
1523479029,1,26,7,Soccer,3N
1523479030,1,3,11,Soccer,3N
1523479032,1,2,27,Soccer,3N
1523479032,1,27,0,Soccer,3N
1523479036,1,27,3,Soccer,3N
1523479036,1,2,3,Soccer,3N
1523479037,1,2,27,Soccer,3N
1523479041,1,27,2,Soccer,3N
1523479041,1,27,4,Soccer,3N
1523479042,1,27,3,Soccer,3N
1523479042,1,0,13,Soccer,3N
1523479043,1,27,13,Soccer,3N
1523479045,1,26,27,Soccer,3N
1523479048,1,2,27,Soccer,3N
1523479048,1,27,7,Soccer,3N
1523479048,1,2,27,Soccer,3N
1523479049,1,10,2,Soccer,3N
1523479050,1,27,4,Soccer,3N
1523479051,1,27,3,Soccer,3N
1523479051,1,2,27,Soccer,3N
1523479051,1,27,2,Soccer,3N
1523479052,1,27,0,Soccer,3N
1523479052,1,1,2,Soccer,3N
1523479054,1,26,27,Soccer,3N
1523479054,1,26,13,Soccer,3N
1523479054,1,1,27,Soccer,3N
1523479057,1,2,27,Soccer,3N
1523479058,1,27,7,Soccer,3N
1523479058,1,27,2,Soccer,3N
1523479058,1,27,4,Soccer,3N
1523479059,1,2,27,Soccer,3N
1523479061,1,1,2,Soccer,3N
1523479061,1,1,27,Soccer,3N
1523479064,1,27,22,Soccer,3N
1523479065,1,3,1,Soccer,3N
1523479066,1,2,3,Soccer,3N
1523479066,1,27,1,Soccer,3N
1523479066,1,27,22,Soccer,3N
1523479068,1,2,27,Soccer,3N
1523479069,1,1,17,Soccer,3N
1523479072,1,1,0,Soccer,3N
1523479072,1,11,2,Soccer,3N
1523479072,1,26,27,Soccer,3N
1523479074,1,27,7,Soccer,3N
1523479074,1,27,7,Soccer,3N
1523479076,1,2,27,Soccer,3N
1523479077,1,27,4,Soccer,3N
1523479077,1,27,2,Soccer,3N
1523479079,1,26,13,Soccer,3N
1523479079,1,1,27,Soccer,3N
1523479080,1,27,26,Soccer,3N
1523479080,1,1,3,Soccer,3N
1523479081,1,0,27,Soccer,3N
1523479081,1,27,7,Soccer,3N
1523479083,1,2,27,Soccer,3N
1523479084,1,1,11,Soccer,3N
1523479084,1,10,27,Soccer,3N
1523479087,1,2,9,Soccer,3N
1523479087,1,27,2,Soccer,3N
1523479088,1,2,27,Soccer,3N
1523479094,1,27,22,Soccer,3N
1523479097,1,27,9,Soccer,3N
1523479098,1,27,4,Soccer,3N
1523479100,1,18,20,Soccer,3N
1523479106,1,27,2,Soccer,3N
1523479107,1,27,7,Soccer,3N
1523479109,1,2,27,Soccer,3N
1523479117,1,5,20,Soccer,3N
1523479117,1,27,4,Soccer,3N
1523479119,1,27,4,Soccer,3N
1523479120,1,27,4,Soccer,3N
1523479121,1,3,26,Soccer,3N
1523479122,1,2,26,Soccer,3N
1523479125,1,2,3,Soccer,3N
1523479127,1,2,3,Soccer,3N
1523479128,1,2,7,Soccer,3N
1523479128,1,2,27,Soccer,3N
1523479133,1,13,27,Soccer,3N
1523479135,1,27,3,Soccer,3N
1523479135,1,15,3,Soccer,3N
1523479138,1,26,7,Soccer,3N
1523479139,1,3,2,Soccer,3N
1523479145,1,17,1,Soccer,3N
1523479148,1,27,20,Soccer,3N
1523479149,1,27,25,Soccer,3N
1523479153,1,27,10,Soccer,3N
1523479153,1,1,17,Soccer,3N
1523479155,1,20,27,Soccer,3U
1523479156,1,26,2,Soccer,3N
1523479156,1,11,14,Soccer,3N
1523479157,1,27,4,Soccer,3N
1523479158,1,27,22,Soccer,3N
1523479158,1,25,9,Soccer,3N
1523479159,1,27,9,Soccer,3N
1523479164,1,27,5,Soccer,3N
1523479166,1,2,3,Soccer,3N
1523479168,1,27,4,Soccer,3N
1523479173,1,27,4,Soccer,3N
1523479174,1,27,5,Soccer,3N
1523479175,1,25,9,Soccer,3N
1523479176,1,27,3,Soccer,3N
1523479179,1,2,3,Soccer,3N
1523479179,1,27,4,Soccer,3N
1523479184,1,27,4,Soccer,3N
1523479186,1,2,3,Soccer,3N
1523479186,1,10,27,Soccer,3N
1523479189,1,11,2,Soccer,3N
1523479192,1,27,9,Soccer,3N
1523479197,1,7,6,Soccer,3N
1523479201,1,27,4,Soccer,3U
1523479207,1,27,13,Soccer,3N
1523479210,1,0,10,Soccer,3N
1523479214,1,2,9,Soccer,3N
1523479214,1,27,7,Soccer,3N
1523479214,1,2,10,Soccer,3N
1523479224,1,10,3,Soccer,3N
1523479234,1,27,9,Soccer,3N
1523479241,1,27,3,Soccer,3N
1523479241,1,27,5,Soccer,3N
1523479246,1,27,0,Soccer,3N
1523479247,1,2,27,Soccer,3N
1523479260,1,1,20,Soccer,3N
1523479262,1,27,3,Soccer,3N
1523479265,1,26,1,Soccer,3N
1523479265,1,27,25,Soccer,3N
1523479266,1,3,26,Soccer,3N
